id_country;name;geo_point
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Colorado State University, Fort Collins;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Kyung Hee University;36.4275986041, 127.821317128
59f0d4bc-9a9e-4a35-8431-086517d80df5;Beijing University of Chemical Technology;36.5550685352, 103.883616289
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Julius-Maximilians-Universitat Wurzburg;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Southern Medical University;
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal de Minas Gerais;
4722f438-c158-4380-b9cd-5c396a349fdc;Linkoping University;62.8114849681, 16.5962658468
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad del Pais Vasco;
e155d371-3df0-4c48-8892-f326193eeeef;Universidad de Chile;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Universitat Wien;
c906ceae-8280-4333-a10c-8da90a25caa5;University of Malaya;3.72558842577, 109.698148449
415b53c7-92aa-4392-921d-8a6cb50b1e7a;City University of New York;
2421796c-09a8-45cb-a7b0-dd7d6779947f;Queen's University Belfast;53.9147734806, -2.8531353952
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Heinrich Heine Universitat Dusseldorf;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;George Washington University;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Bordeaux;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Medizinische Hochschule Hannover;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Albert Einstein College of Medicine;
2421796c-09a8-45cb-a7b0-dd7d6779947f;London School of Hygiene and Tropical Medicine;53.9147734806, -2.8531353952
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of South Florida;45.7056295354, -112.599438377
15ed37e1-5079-426b-8929-f1247a6b5e50;Universite de Lausanne;
9e042d5e-c52b-40b0-9be8-4dd1274200dc;Trinity College Dublin;53.18059121, -8.01023654487
59f0d4bc-9a9e-4a35-8431-086517d80df5;Huazhong Agricultural University;36.5550685352, 103.883616289
59f0d4bc-9a9e-4a35-8431-086517d80df5;East China University of Science and Technology;36.5550685352, 103.883616289
e715f160-55e7-4db2-8505-7762526b8420;Deakin University;-25.7306547797, 134.502775475
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Navarra;
e715f160-55e7-4db2-8505-7762526b8420;Curtin University;-25.7306547797, 134.502775475
be20c4d9-6618-4554-870d-cb92ea62d801;University of Antwerp;50.6524426065, 4.58083159066
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Virginia Commonwealth University;45.7056295354, -112.599438377
d55b2f15-7df4-4258-8559-2d3b6d1470ed;University of Athens;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of York;53.9147734806, -2.8531353952
9e042d5e-c52b-40b0-9be8-4dd1274200dc;University College Dublin;53.18059121, -8.01023654487
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Freie Universitat Berlin;
59f0d4bc-9a9e-4a35-8431-086517d80df5;China Pharmaceutical University;
4722f438-c158-4380-b9cd-5c396a349fdc;Stockholm University;62.8114849681, 16.5962658468
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Friedrich-Schiller-Universitat Jena;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Duisburg Essen;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of East Anglia;53.9147734806, -2.8531353952
4722f438-c158-4380-b9cd-5c396a349fdc;Chalmers University of Technology;62.8114849681, 16.5962658468
41dfb42d-7e13-4dae-8461-68aa07dc4afe;University of Tehran;32.5189173176, 54.2854514969
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Ulm;
ea9d6071-c506-4e06-bd42-4380ec4a8cd3;University of Southern Denmark;56.0639344618, 9.8763729377
e715f160-55e7-4db2-8505-7762526b8420;Griffith University;-25.7306547797, 134.502775475
23af144d-8ec6-43fb-b097-a5ddcdc44137;Tokyo Institute of Technology;37.6631108117, 138.064962133
23af144d-8ec6-43fb-b097-a5ddcdc44137;Keio University;37.6631108117, 138.064962133
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Oregon State University;45.7056295354, -112.599438377
be20c4d9-6618-4554-870d-cb92ea62d801;Catholic University of Louvain;50.6524426065, 4.58083159066
59f0d4bc-9a9e-4a35-8431-086517d80df5;North China Electric Power University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;Lancaster University;53.9147734806, -2.8531353952
59f0d4bc-9a9e-4a35-8431-086517d80df5;Guangdong University of Technology;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universitat Politecnica de Catalunya;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of New Mexico;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universitat Pompeu Fabra;
e715f160-55e7-4db2-8505-7762526b8420;University of Wollongong;-25.7306547797, 134.502775475
f6dc9281-2ae6-438f-b57d-7003ecfa5d59;University of Bergen;69.1568563971, 15.4681261227
34a2c43e-d2b0-47ba-824e-634e42671eab;Universidad Nacional de Colombia;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Leipzig;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat zu Koln;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Technische Universitat Berlin;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of California, Santa Cruz;45.7056295354, -112.599438377
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hohai University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Dundee;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Rennes 1;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Oklahoma;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Washington State University, Pullman;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Notre Dame;45.7056295354, -112.599438377
59f0d4bc-9a9e-4a35-8431-086517d80df5;Northwest A and F University;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;Radboud University Nijmegen;52.2987003744, 5.51221710099
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanjing Agricultural University;36.5550685352, 103.883616289
c906ceae-8280-4333-a10c-8da90a25caa5;University Putra Malaysia;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Southwest University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Durham;53.9147734806, -2.8531353952
59f0d4bc-9a9e-4a35-8431-086517d80df5;Southwest Jiaotong University;
94c8ee1b-11a9-4931-b752-917eb2457093;Universite du Quebec en Quebec;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Pohang University of Science and Technology;36.4275986041, 127.821317128
59f0d4bc-9a9e-4a35-8431-086517d80df5;East China Normal University;36.5550685352, 103.883616289
e715f160-55e7-4db2-8505-7762526b8420;Macquarie University;-25.7306547797, 134.502775475
94c8ee1b-11a9-4931-b752-917eb2457093;Simon Fraser University;61.4690761453, -98.1423813721
59f0d4bc-9a9e-4a35-8431-086517d80df5;Beijing Jiaotong University;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Zaragoza;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Missouri, Columbia;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanjing University of Technology;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;University of Cape Town;-28.94703326, 25.0480138799
94c8ee1b-11a9-4931-b752-917eb2457093;Dalhousie University;61.4690761453, -98.1423813721
94c8ee1b-11a9-4931-b752-917eb2457093;University of Manitoba;61.4690761453, -98.1423813721
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Institut Eurecom;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Kyungpook National University;36.4275986041, 127.821317128
23af144d-8ec6-43fb-b097-a5ddcdc44137;University of Tsukuba;37.6631108117, 138.064962133
59f0d4bc-9a9e-4a35-8431-086517d80df5;Beijing University of Technology;
94c8ee1b-11a9-4931-b752-917eb2457093;Laval University;61.4690761453, -98.1423813721
941ba4f5-9026-4802-8bc2-e9732930e533;Universidade de Coimbra;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Wake Forest University;45.7056295354, -112.599438377
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Georgetown University;45.7056295354, -112.599438377
92ef9c18-01dd-44cc-8e37-3e0ba9fb6d4d;University of Belgrade;44.2330372036, 20.8196512674
47aa6621-d0f0-4b86-8bf9-daac33e367c4;University of Twente;52.2987003744, 5.51221710099
4e14aa7c-1f14-44a2-a29e-324d194efcd0;Masaryk University;
47aa6621-d0f0-4b86-8bf9-daac33e367c4;Maastricht University;52.2987003744, 5.51221710099
59f0d4bc-9a9e-4a35-8431-086517d80df5;Hefei University of Technology;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Roma Tor Vergata;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Minnesota Health and Medicine;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Lanzhou University;36.5550685352, 103.883616289
59f0d4bc-9a9e-4a35-8431-086517d80df5;Fuzhou University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Ruhr-Universitat Bochum;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Texas, Health Science Center at Houston;
c906ceae-8280-4333-a10c-8da90a25caa5;University of Science, Malaysia;3.72558842577, 109.698148449
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Delaware;45.7056295354, -112.599438377
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Pavia;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Bath;53.9147734806, -2.8531353952
0011fefb-a63c-4b0a-839b-b4da77b755a6;Ulsan National Institute of Science and Technology;36.4275986041, 127.821317128
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Surrey;53.9147734806, -2.8531353952
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Texas, Dallas;
59f0d4bc-9a9e-4a35-8431-086517d80df5;South China Agricultural University;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Genova;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanchang University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Second Military Medical University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Northeastern University, China;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Florida State University;45.7056295354, -112.599438377
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Texas Medical Branch;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shanghai University;36.5550685352, 103.883616289
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Medical University of South Carolina;45.7056295354, -112.599438377
0011fefb-a63c-4b0a-839b-b4da77b755a6;University of Ulsan;36.4275986041, 127.821317128
be20c4d9-6618-4554-870d-cb92ea62d801;Universite Libre de Bruxelles;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Yangzhou University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;China University of Petroleum;
4722f438-c158-4380-b9cd-5c396a349fdc;Umea University;62.8114849681, 16.5962658468
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Central Florida;45.7056295354, -112.599438377
e715f160-55e7-4db2-8505-7762526b8420;Royal Melbourne Institute of Technology;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Konkuk University;
7d05b2fc-c1e5-4c58-bea8-09eb9a6e36b4;Ben-Gurion University of the Negev;31.4849178149, 35.0038500487
fd20da90-fec1-443f-9282-fed3684bcbbd;Tampere University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Christian-Albrechts-Universitat zu Kiel;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Drexel University;45.7056295354, -112.599438377
08d641b5-9139-475b-90fc-1ee02ffc06ab;Technische Universitat Wien;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Humboldt-Universitat zu Berlin;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat des Saarlandes;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Houston;45.7056295354, -112.599438377
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Strathclyde;53.9147734806, -2.8531353952
e715f160-55e7-4db2-8505-7762526b8420;The University of Newcastle;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Lorraine;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita Cattolica del Sacro Cuore;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Humanitas University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Leicester;53.9147734806, -2.8531353952
9055dbfa-c2d4-4d9d-9186-036b1910570d;University of Otago;-41.6625787572, 172.701925944
59f0d4bc-9a9e-4a35-8431-086517d80df5;Wenzhou Medical University;
be20c4d9-6618-4554-870d-cb92ea62d801;Vrije Universiteit Brussel;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanjing University of Posts and Telecommunications;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Air Force Medical University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Army Medical University;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Sussex;53.9147734806, -2.8531353952
94c8ee1b-11a9-4931-b752-917eb2457093;Queen's University;61.4690761453, -98.1423813721
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Milano-Bicocca;
fd20da90-fec1-443f-9282-fed3684bcbbd;University of Oulu;64.5040939186, 26.2117646974
a16a8723-027e-4ee2-b4ae-8deddba0d0d4;Cairo University;26.5066199997, 29.8444615131
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shandong University of Science and Technology;
be20c4d9-6618-4554-870d-cb92ea62d801;Universite de Liege;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Lille;
852f6dbf-76e1-44ef-a96f-7bd556cb5b3c;University of Warsaw;52.1482602193, 19.3110143084
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of South Carolina;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Korea University of Science and Technology;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Technische Universitat Graz;
59f0d4bc-9a9e-4a35-8431-086517d80df5;ShanghaiTech University;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universitat d'Alacant;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Regensburg;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of Aberdeen;53.9147734806, -2.8531353952
941ba4f5-9026-4802-8bc2-e9732930e533;Universidade do Minho;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Catania;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Chung-Ang University;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Murcia;
2421796c-09a8-45cb-a7b0-dd7d6779947f;University of St. Andrews;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Qingdao University;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Technische Universitat Darmstadt;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Georg-August-Universitat Gottingen;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite Cote d’Azur;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Universitat Stuttgart;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Salamanca;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Medizinische Universitat Innsbruck;
104ec4f3-22a2-4c1c-8fa0-7d83f2595975;Universidad de Buenos Aires;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad Politecnica de Madrid;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Nantes;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shenyang Pharmaceutical University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Nebraska Medical Center;45.7056295354, -112.599438377
fd20da90-fec1-443f-9282-fed3684bcbbd;University of Turku;64.5040939186, 26.2117646974
59f0d4bc-9a9e-4a35-8431-086517d80df5;Nanjing Forestry University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Thomas Jefferson University;45.7056295354, -112.599438377
59f0d4bc-9a9e-4a35-8431-086517d80df5;Harbin Engineering University;36.5550685352, 103.883616289
19d37dc3-db25-4611-bc66-82334752f297;University of Macau;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole Nationale Superieure de Chimie de Montpellier;
169d95d2-56fd-42e4-9151-6c284a4339a5;Singapore University of Technology and Design;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Universite de Toulouse;
d55b2f15-7df4-4258-8559-2d3b6d1470ed;Aristotle University of Thessaloniki;39.0667158997, 22.7198134471
2421796c-09a8-45cb-a7b0-dd7d6779947f;Loughborough University;53.9147734806, -2.8531353952
e715f160-55e7-4db2-8505-7762526b8420;La Trobe University;-25.7306547797, 134.502775475
a93e0e1f-c12e-4c2c-a436-9db9ede47513;University of Tartu;58.6436952407, 25.8247283753
9e042d5e-c52b-40b0-9be8-4dd1274200dc;University College Cork;53.18059121, -8.01023654487
00c04788-a568-4961-b3a9-a8ee00777af9;Universidade Federal do Parana;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Pusan National University;36.4275986041, 127.821317128
59f0d4bc-9a9e-4a35-8431-086517d80df5;Shanghai Medical College of Fudan University;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Tianjin Medical University;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Texas Health Science Center at San Antonio;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Bari;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Medizinische Universitat Graz;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Harbin Medical University;
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidade de Santiago de Compostela;
59f0d4bc-9a9e-4a35-8431-086517d80df5;China Medical University, Shenyang;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Politecnico di Torino;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;University of Hawaii, Manoa;
94c8ee1b-11a9-4931-b752-917eb2457093;University of Guelph;61.4690761453, -98.1423813721
169d95d2-56fd-42e4-9151-6c284a4339a5;Ngee Ann Polytechnic;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Perugia;
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Medical College of Wisconsin;45.7056295354, -112.599438377
94c8ee1b-11a9-4931-b752-917eb2457093;University of Saskatchewan;61.4690761453, -98.1423813721
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Tsing Hua University;23.7409649798, 120.974800737
0011fefb-a63c-4b0a-839b-b4da77b755a6;Catholic University of Korea;36.4275986041, 127.821317128
59f0d4bc-9a9e-4a35-8431-086517d80df5;Sichuan Agricultural University;
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;National Cheng Kung University;23.7409649798, 120.974800737
a2f14e76-0ab1-4a3b-abea-d6edf58e6729;China Medical University, Taichung;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;Ecole Normale Superieure de Paris;
e715f160-55e7-4db2-8505-7762526b8420;University of South Australia;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Chongqing Medical University;
c906ceae-8280-4333-a10c-8da90a25caa5;National University of Malaysia;3.72558842577, 109.698148449
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Louisiana State University, Baton Rouge;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;University of Pretoria;-28.94703326, 25.0480138799
2421796c-09a8-45cb-a7b0-dd7d6779947f;The University of Reading;53.9147734806, -2.8531353952
0011fefb-a63c-4b0a-839b-b4da77b755a6;Ajou University;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Trento;
23af144d-8ec6-43fb-b097-a5ddcdc44137;Kobe University;37.6631108117, 138.064962133
2421796c-09a8-45cb-a7b0-dd7d6779947f;Swansea University;
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;Stellenbosch University;-28.94703326, 25.0480138799
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita degli Studi di Palermo;
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Justus-Liebig-Universitat Giessen;
dca3f3d8-cb12-44f7-96df-59467fd30526;Indian Institute of Science;22.9250064074, 79.5937037633
23af144d-8ec6-43fb-b097-a5ddcdc44137;Hiroshima University;37.6631108117, 138.064962133
2421796c-09a8-45cb-a7b0-dd7d6779947f;The University of Kent;
4722f438-c158-4380-b9cd-5c396a349fdc;Swedish University of Agricultural Sciences;62.8114849681, 16.5962658468
415b53c7-92aa-4392-921d-8a6cb50b1e7a;Florida International University;45.7056295354, -112.599438377
b9d611e2-2e6b-4925-8b0a-91d8f3731e0e;University of the Witwatersrand, Johannesburg;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Ocean University of China;36.5550685352, 103.883616289
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Cordoba;
c29c93c4-6a47-428d-95ed-0d36b5ae6774;Universita Vita-Salute San Raffaele;
08d641b5-9139-475b-90fc-1ee02ffc06ab;Universitat fur Bodenkultur Wien;
fe72dbee-55ae-47a6-9890-c7cee6803e4e;AgroParisTech, Institut des Sciences et Industries du Vivant et de l'Environnement;
41dfb42d-7e13-4dae-8461-68aa07dc4afe;Mashhad University of Medical Sciences;
819cc7f1-c483-4a26-96b7-0a5e291acd3b;Saint Petersburg State University;61.9808407507, 96.875223256
dc1347e4-8aa7-4757-bd25-c828b1df7d40;Martin-Luther-Universitat Halle-Wittenberg;
59f0d4bc-9a9e-4a35-8431-086517d80df5;Southern University of Science and Technology;
69da478f-93cd-4f61-8d68-8421f47bf947;Chulalongkorn University;15.0169749914, 101.006133546
0011fefb-a63c-4b0a-839b-b4da77b755a6;Chonbuk National University;
0011fefb-a63c-4b0a-839b-b4da77b755a6;Chungnam National University;36.4275986041, 127.821317128
cbc1c57d-a933-411f-bd9b-0140bd302d4c;Universidad de Oviedo;
